SVN	SI.GO	1016
SVN	SI.GO	1017
SVN	SI.SP	1018
SVN	SI.GO	1019
SVN	SI.GO	1020
SVN	SI.GO	1021
SVN	SI.SP	1022
SVN	SI.SP	1023
SVN	SI.SP	1024
SVN	SI.JP	1025
SVN	SI.JP	1026
SVN	SI.JP	1027
SVN	SI.SP	1028
SVN	SI.SP	1029
SVN	SI.JP	1030
SVN	SI.JP	1031
SVN	SI.SP	1032
SVN	SI.JP	1033
SVN	SI.JP	1034
SVN	SI.SP	1035
SVN	SI.PM	1039
SVN	SI.PD	1040
SVN	SI.PD	1041
SVN	SI.PD	1042
SVN	SI.PM	1043
SVN	SI.PM	1044
SVN	SI.PM	1045
SVN	SI.PM	1046
SVN	SI.PD	1047
SVN	SI.PM	1048
SVN	SI.PM	1049
SVN	SI.PD	1050
GBR	scotland	2001
GBR	scotland	2002
GBR	scotland	2003
GBR	scotland	2004
GBR	scotland	2005
GBR	scotland	2006
GBR	scotland	2007
GBR	scotland	2008
GBR	scotland	2009
GBR	scotland	2010
GBR	scotland	2011
GBR	scotland	2012
GBR	scotland	2013
GBR	scotland	2014
GBR	scotland	2015
GBR	scotland	2016
GBR	scotland	2017
GBR	scotland	2018
GBR	scotland	2019
GBR	scotland	2020
GBR	scotland	2021
GBR	scotland	2022
GBR	scotland	2023
GBR	scotland	2024
GBR	scotland	2025
GBR	scotland	2026
GBR	north_east	2027
GBR	north_east	2028
GBR	north_east	2029
GBR	north_east	2030
GBR	north_east	2031
GBR	north_east	2032
GBR	north_east	2033
GBR	north_east	2034
GBR	south_east	2035
GBR	south_east	2036
GBR	west_midlands	2037
GBR	south_east	2038
GBR	south_west	2039
GBR	south_east	2040
GBR	east	2041
GBR	east	2042
GBR	south_west	2043
GBR	south_west	2044
GBR	south_west	2045
GBR	south_west	2046
GBR	south_west	2047
GBR	south_west	2048
GBR	south_east	2049
GBR	south_west	2050
GBR	south_west	2051
GBR	south_west	2052
GBR	east	2053
GBR	east_midlands	2054
GBR	yorkshire_and_the_humber	2055
GBR	yorkshire_and_the_humber	2056
GBR	yorkshire_and_the_humber	2057
GBR	east_midlands	2058
GBR	east_midlands	2059
GBR	london	2060
GBR	london	2061
GBR	london	2062
GBR	london	2063
GBR	london	2064
GBR	london	2065
GBR	london	2066
GBR	london	2067
GBR	london	2068
GBR	london	2069
GBR	london	2070
GBR	london	2071
GBR	london	2072
GBR	london	2073
GBR	london	2074
GBR	london	2075
GBR	london	2076
GBR	london	2077
GBR	london	2078
GBR	london	2079
GBR	london	2080
GBR	east_midlands	2081
GBR	northern_ireland	2082
GBR	northern_ireland	2083
GBR	northern_ireland	2084
GBR	northern_ireland	2085
GBR	northern_ireland	2086
GBR	northern_ireland	2087
GBR	northern_ireland	2088
GBR	northern_ireland	2089
GBR	northern_ireland	2090
GBR	northern_ireland	2091
GBR	northern_ireland	2092
GBR	northern_ireland	2093
GBR	northern_ireland	2094
GBR	northern_ireland	2095
GBR	northern_ireland	2096
GBR	northern_ireland	2097
GBR	northern_ireland	2098
GBR	northern_ireland	2099
GBR	northern_ireland	2100
GBR	northern_ireland	2101
GBR	northern_ireland	2102
GBR	northern_ireland	2103
GBR	wales	2104
GBR	wales	2105
GBR	wales	2106
GBR	north_west	2107
GBR	north_west	2108
GBR	north_west	2109
GBR	south_west	2110
GBR	wales	2111
GBR	wales	2112
GBR	wales	2113
GBR	wales	2114
GBR	wales	2115
GBR	wales	2116
GBR	wales	2117
GBR	wales	2118
GBR	wales	2119
GBR	yorkshire_and_the_humber	2120
GBR	west_midlands	2121
GBR	north_west	2122
GBR	north_west	2123
GBR	yorkshire_and_the_humber	2124
GBR	wales	2125
GBR	wales	2126
GBR	wales	2127
GBR	wales	2128
GBR	wales	2129
GBR	wales	2130
GBR	wales	2131
GBR	wales	2132
GBR	wales	2133
GBR	wales	2134
GBR	northern_ireland	2135
GBR	northern_ireland	2136
GBR	northern_ireland	2137
GBR	scotland	2138
GBR	north_west	2139
GBR	yorkshire_and_the_humber	2140
GBR	south_west	2141
GBR	south_west	2142
GBR	east	2317
GBR	east	2318
GBR	east	2319
PHL	sabah	2512
PHL	central_visayas	2513
PHL	central_visayas	2514
PHL	central_visayas	2515
PHL	central_visayas	2516
PHL	central_visayas	2517
PHL	central_visayas	2518
PHL	western_mindanao	2519
PHL	western_mindanao	2520
PHL	western_mindanao	2521
PHL	western_mindanao	2522
PHL	western_mindanao	2523
PHL	western_mindanao	2524
PHL	western_visayas	2525
PHL	western_visayas	2526
PHL	western_visayas	2527
PHL	western_visayas	2528
PHL	western_visayas	2529
PHL	western_visayas	2530
PHL	western_visayas	2531
PHL	western_visayas	2532
PHL	western_visayas	2533
PHL	western_visayas	2534
PHL	western_visayas	2535
PHL	bicol	2536
PHL	bicol	2537
PHL	bicol	2538
PHL	bicol	2539
PHL	bicol	2540
PHL	bicol	2541
PHL	cordillera_administrative_region	2542
PHL	cordillera_administrative_region	2543
PHL	cordillera_administrative_region	2544
PHL	cordillera_administrative_region	2545
PHL	cordillera_administrative_region	2546
PHL	cordillera_administrative_region	2547
PHL	cordillera_administrative_region	2548
PHL	cagayan_valley	2549
PHL	cagayan_valley	2550
PHL	cagayan_valley	2551
PHL	cagayan_valley	2552
PHL	cagayan_valley	2553
PHL	cagayan_valley	2554
PHL	central_luzon	2555
PHL	central_luzon	2556
PHL	central_luzon	2557
PHL	central_luzon	2558
PHL	ilocos	2559
PHL	ilocos	2560
PHL	ilocos	2561
PHL	ilocos	2562
PHL	national_capital_region	2563
PHL	national_capital_region	2564
PHL	national_capital_region	2565
PHL	national_capital_region	2566
PHL	national_capital_region	2567
PHL	national_capital_region	2568
PHL	southern_tagalog	2569
PHL	southern_tagalog	2570
PHL	southern_tagalog	2571
PHL	southern_tagalog	2572
PHL	central_mindanao	2573
PHL	central_mindanao	2574
PHL	central_mindanao	2575
PHL	central_mindanao	2576
PHL	central_mindanao	2577
PHL	central_mindanao	2578
PHL	central_mindanao	2579
PHL	central_mindanao	2580
PHL	eastern_visayas	2581
PHL	eastern_visayas	2582
PHL	eastern_visayas	2583
PHL	eastern_visayas	2584
PHL	eastern_visayas	2585
PHL	eastern_visayas	2586
PHL	northern_mindanao	2587
PHL	northern_mindanao	2588
PHL	northern_mindanao	2589
PHL	northern_mindanao	2590
PHL	northern_mindanao	2591
PHL	northern_mindanao	2592
PHL	northern_mindanao	2593
PHL	northern_mindanao	2594
PHL	northern_mindanao	2595
PHL	southern_mindanao	2596
PHL	southern_mindanao	2597
PHL	southern_mindanao	2598
PHL	southern_mindanao	2599
PHL	southern_mindanao	2600
UGA	south_buganda	2631
GBR	south_east	2674
GBR	london	2675
GBR	east	2676
GBR	south_east	2677
GBR	south_east	2678
GBR	scotland	2744
GBR	scotland	2745
GBR	scotland	2746
GBR	scotland	2747
GBR	south_east	2748
GBR	east_midlands	2749
GBR	west_midlands	2750
GBR	south_east	2751
GBR	east	2752
GBR	london	2753
GBR	london	2754
GBR	south_east	2755
GBR	south_west	2756
GBR	south_west	2757
GBR	south_east	2758
GBR	south_east	2759
GBR	east	2760
GBR	east_midlands	2761
GBR	east_midlands	2762
GBR	east_midlands	2763
GBR	east_midlands	2764
GBR	london	2765
GBR	london	2766
GBR	london	2767
GBR	london	2768
GBR	london	2769
GBR	london	2770
GBR	london	2771
GBR	scotland	2772
GBR	northern_ireland	2773
GBR	north_west	2774
GBR	west_midlands	2775
GBR	west_midlands	2776
GBR	west_midlands	2777
GBR	west_midlands	2778
GBR	west_midlands	2779
GBR	yorkshire_and_the_humber	2780
GBR	north_west	2781
GBR	yorkshire_and_the_humber	2782
MKD	southwestern	2893
MKD	pelagoria	2894
MKD	southwestern	2895
MKD	pelagoria	2896
MKD	pelagoria	2897
MKD	southwestern	2898
MKD	southwestern	2899
MKD	skopje	2901
MKD	southwestern	2902
MKD	pelagoria	2903
MKD	eastern	2904
MKD	southeastern	2905
MKD	northeastern	2906
MKD	vardar	2907
MKD	skopje	2908
MKD	skopje	2909
MKD	northeastern	2910
MKD	eastern	2911
MKD	skopje	2912
MKD	skopje	2913
MKD	eastern	2914
MKD	vardar	2915
MKD	southwestern	2916
MKD	skopje	2917
MKD	prolog	2918
MKD	skopje	2919
MKD	northeastern	2920
MKD	skopje	2921
MKD	vardar	2922
MKD	eastern	2924
MKD	eastern	2925
MKD	skopje	2926
MKD	vardar	2927
MKD	pelagoria	2928
MKD	skopje	2929
MKD	vardar	2930
MKD	eastern	2931
MKD	southeastern	2932
MKD	skopje	2933
MKD	eastern	2934
MKD	skopje	2935
MKD	vardar	2936
MKD	skopje	2937
MKD	skopje	2938
MKD	eastern	2939
MKD	northeastern	2940
MKD	pelagoria	2941
MKD	pelagoria	2942
MKD	northeastern	2943
MKD	southwestern	2944
MKD	pelagoria	2945
MKD	vardar	2946
MKD	pelagoria	2947
MKD	skopje	2948
MKD	southwestern	2950
MKD	southwestern	2951
MKD	southwestern	2952
MKD	southwestern	2953
MKD	southwestern	2954
MKD	prolog	2955
MKD	southwestern	2956
MKD	prolog	2957
MKD	prolog	2958
MKD	prolog	2959
MKD	prolog	2960
MKD	prolog	2961
MKD	prolog	2962
MKD	prolog	2963
MKD	southeastern	2993
MKD	southeastern	2994
MKD	southeastern	2995
MKD	southeastern	2996
MKD	southeastern	2997
MKD	southeastern	2998
MKD	southeastern	2999
MKD	southeastern	3000
MKD	eastern	3003
MKD	eastern	3004
MKD	eastern	3005
MKD	eastern	3006
MKD	eastern	3007
UGA	busoga	3064
UGA	busoga	3065
UGA	busoga	3066
UGA	busoga	3067
UGA	busoga	3068
UGA	busoga	3069
UGA	busoga	3070
UGA	busoga	3071
UGA	busoga	3072
UGA	busoga	3073
UGA	busoga	3074
UGA	busoga	3075
UGA	busoga	3076
UGA	central	3077
UGA	central	3078
UGA	nile	3079
UGA	nile	3080
UGA	nile	3081
UGA	nile	3082
UGA	nile	3083
UGA	nile	3084
UGA	nile	3085
UGA	nile	3086
UGA	nile	3087
UGA	north_buganda	3088
UGA	north_buganda	3089
UGA	north_buganda	3090
UGA	north_buganda	3091
UGA	north_buganda	3092
UGA	north_buganda	3093
UGA	north_buganda	3094
UGA	north_buganda	3095
UGA	northern	3096
UGA	northern	3097
UGA	northern	3098
UGA	northern	3099
UGA	northern	3100
UGA	northern	3101
UGA	northern	3102
UGA	northern	3103
UGA	western	3104
UGA	western	3105
UGA	western	3106
UGA	western	3107
UGA	western	3108
UGA	kapchorwa	3112
UGA	kapchorwa	3113
UGA	sironko	3114
UGA	mbale	3115
UGA	mbale	3116
UGA	eastern	3117
UGA	eastern	3118
UGA	eastern	3119
UGA	eastern	3120
UGA	eastern	3121
UGA	karamoja	3122
UGA	karamoja	3123
UGA	karamoja	3124
UGA	karamoja	3125
UGA	karamoja	3126
UGA	karamoja	3127
UGA	karamoja	3128
UGA	south_buganda	3361
UGA	south_buganda	3362
UGA	southern	3366
UGA	southern	3367
UGA	southern	3368
UGA	southern	3369
UGA	southern	3370
UGA	southern	3371
UGA	southern	3372
UGA	southern	3373
UGA	southern	3374
UGA	kabale	3375
UGA	kisoro	3376
UGA	kanungu	3377
GBR	south_east	3409
